"CHARACTER DESCRIPTION"
"On the king's orders, Proxemo -  the owner of the arena in Gladiator's Bay - slaughtered the inhabitants of the village where Romulus lived. Everyone including him resisted the attackers, but they decided to capture him because he looked strong. He is not reconciled to his predicament, and wants revenge - on Proxemo and then on the king. He is confident, sometimes arrogant. Sometimes he gets out of control and explodes."

"Recker","","Wenn du mich an dieser Stelle zum Aufbegehren ermutigen willst, ist dies deine letzte Chance, hier ohne Fesseln an deinen Handgelenken zu verschwinden.                                                                                                                     ","DIA_Recker_WAZNE_03_13"

"","","","DIA_Recker_WAZNE_A1"
"Romulus","Recker, was nützt dir deine Loyalität, wenn das Königreich fällt?                                                                                                                     ","DIA_Recker_WAZNE_A1_15_01"
"Recker","","Romulus, ich warne dich zum letzten Mal!                                                                                                                     ","DIA_Recker_WAZNE_A1_03_02"
"Romulus","Versteh, dass Rezenhart ein hoffnungsloser König ist, der nur an Spielen, Geld und der Befriedigung der Magnaten und aller Arten von Aristokratie interessiert ist.                                                                                                                     ","DIA_Recker_WAZNE_A1_15_03"
"Romulus","Andere Menschen sind ihm scheißegal, die Krise spitzt sich zu, und die Folgen all dessen werden beklagenswert sein.                                                                                                                     ","DIA_Recker_WAZNE_A1_15_04"
"Romulus","Öffne deine Augen für das alles!                                                                                                                     ","DIA_Recker_WAZNE_A1_15_05"
"Recker","","Du wirst mich nicht zum Rebellen machen, du wirst meinen Namen nicht besudeln!                                                                                                                     ","DIA_Recker_WAZNE_A1_03_06"
"Recker","","Nur weil du uns geholfen hast, die Banditen loszuwerden, verschone ich an dieser Stelle dein Leben.                                                                                                                     ","DIA_Recker_WAZNE_A1_03_07"
"Recker","","Jetzt geh mir aus den Augen.                                                                                                                     ","DIA_Recker_WAZNE_A1_03_08"

"","","","DIA_Recker_WAZNE_A2"
"Romulus","Ich stelle dir den echten König vor, vielleicht siehst du es dann.                                                                                                                     ","DIA_Recker_WAZNE_A2_15_01"
"Recker","","Wovon zum Teufel redest du da?                                                                                                                     ","DIA_Recker_WAZNE_A2_03_02"
"Romulus","Folge mir.                                                                                                                     ","DIA_Recker_WAZNE_A2_15_03"

"","","","DIA_Recker_COJESTKTOTO"
"Recker","","Wer ist das Romulus?                                                                                                                     ","DIA_Recker_COJESTKTOTO_03_01"
"Romulus","Das ist Kaly, ich meine Keldrom.                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_02"
"Recker","","(droht) Was war das? Keldrom? Du lebst!?                                                                                                                     ","DIA_Recker_COJESTKTOTO_03_03"
"Recker","","Romulus, weißt du, wie viele Leute nach ihm suchen?                                                                                                                     ","DIA_Recker_COJESTKTOTO_03_04"
"Romulus","Weißt du, wie viele Menschen ihn unterstützen?                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_05"
"Romulus","Hauptmann, dies ist der rechtmäßige Thronfolger. Rezenhart hat seinen eigenen Vater ermordet, um den Thron zu besteigen.                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_06"
"Romulus","Der wahre König steht neben dir!                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_07"
"Recker","","Ich kann es nicht glauben, ich muss mich hinsetzen…                                                                                                                     ","DIA_Recker_COJESTKTOTO_03_08"
"Romulus","Höre am besten in dich selber hinein.                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_09"

"","","","DIA_Recker_NOTOPLAN"
"Recker","","Ich stimme zu, euch zu helfen. Als ich mit Keldrome sprach, wurde mir klar, wie sehr Panamat wegen Rezenharts Herrschaft in Aufruhr ist.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_01"
"Recker","","Dies ist mein Land und ich werde mein Bestes tun, um es wieder zu seinem früheren Glanz zu bringen.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_02"
"Romulus","Darüber bin ich sehr froh.                                                                                                                     ","DIA_Recker_NOTOPLAN_15_03"
"Recker","","Wir müssen Tameron loswerden, er ist Rezenharts jämmerlicher Diener, für den nur Geld zählt.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_04"
"Recker","","Lass ihn das Schicksal von Proxemo teilen!                                                                                                                     ","DIA_Recker_NOTOPLAN_03_05"
"Romulus","Wann willst du ihn töten?                                                                                                                     ","DIA_Recker_NOTOPLAN_15_06"
"Recker","","Sobald du das Regenwald-Turnier gewinnst.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_07"
"Recker","","Wenn du die Arena verlässt, wird Keldrom auf dich warten und dir sagen, was als nächstes zu tun ist.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_08"
"Romulus","Was ist mit den Wächtern im Wald?                                                                                                                     ","DIA_Recker_NOTOPLAN_15_09"
"Recker","","Das sind meine Leute, sie sind zu niemandem so loyal wie zu mir.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_10"
"Recker","","Okay, dann muss ich nur noch auf deinen Sieg warten. Nochmals vielen Dank, dass du mich König Keldrom vorgestellt hattest.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_11"

"","","","DIA_Recker_AfterKilling"
"Romulus","Und das war's dann?                                                                                                                     ","DIA_Recker_AfterKilling_15_01"
"Recker","","Die Wachen wissen bereits alles. Wir werden die Leiche verstecken und warten, bis sich die Zuschauer zerstreut haben.                                                                                                                     ","DIA_Recker_AfterKilling_03_02"
"Recker","","Kaly wartet im Gasthaus auf dich.                                                                                                                     ","DIA_Recker_AfterKilling_03_03"
"Recker","","Wir sehen uns wieder.                                                                                                                     ","DIA_Recker_AfterKilling_03_04"
"Romulus","Bis bald!                                                                                                                     ","DIA_Recker_AfterKilling_15_05"

"","","","DIA_Dobosz_BEBECH1"
"Dobosh","","Starrst du auf meine Trommel!?                                                                                                                     ","DIA_Dobosz_BEBECH1_03_01"
"Romulus","Ich habe mich nur umgeschaut.                                                                                                                     ","DIA_Dobosz_BEBECH1_15_02"

"","","","DIA_Dobosz_BEBECH2"
"Dobosh","","Starr mich nicht an!                                                                                                                     ","DIA_Dobosz_BEBECH2_03_01"
"Romulus","Ich mache gar nichts.                                                                                                                     ","DIA_Dobosz_BEBECH2_15_02"
"Romulus","Die Aufschrift auf der Rüstung lautete: 'RECKER'.                                                                                                                     ","DIA_Dobosz_BEBECH2_15_03"

"","","","DIA_Kamil_HELLO"
"(COMBINED)"
"Kamil","","Woher kommst du?                                                                                                                     ","DIA_Kamil_HELLO_03_01"
"Romulus","Dasselbe könnte ich dich auch fragen. Ich wurde von Proxemos Männern entführt.                                                                                                                     ","DIA_Kamil_HELLO_15_02"
"Kamil","","Ich auch. Ich werde wahrscheinlich bald in der Axt eines Gladiators landen oder in den Rachen eines Monsters.                                                                                                                     ","DIA_Kamil_HELLO_03_03"
"Kamil","","Die meisten Menschen hier warten auf den Tod, aber ich nicht.                                                                                                                     ","DIA_Kamil_HELLO_03_04"
"Romulus","Was ist dein Plan?                                                                                                                     ","DIA_Kamil_HELLO_15_05"
"Kamil","","Ich brauche jemanden, der sich frei entlang der Küste bewegen kann, um keinen Verdacht zu erregen.                                                                                                                     ","DIA_Kamil_HELLO_03_06"
"Kamil","","Ich kann nicht einmal aus den Slums heraus.                                                                                                                     ","DIA_Kamil_HELLO_03_07"
"Kamil","","So jemand ist zum Beispiel ein Gladiator.                                                                                                                     ","DIA_Kamil_HELLO_03_08"
"Romulus","Ich bin noch keiner. Aber was würde es mir bringen, dir zu helfen?                                                                                                                     ","DIA_Kamil_HELLO_15_09"
"Kamil","","Braucht es immer eine Belohnung? Es ist schwer für einen Slumbewohner etwas zu geben.                                                                                                                     ","DIA_Kamil_HELLO_03_10"
"Kamil","","Aber du wirst wertvolle Erfahrungen sammeln. Du wirst dich nicht langweilen.                                                                                                                     ","DIA_Kamil_HELLO_03_11"
"Romulus","Ich werde daran denken.                                                                                                                     ","DIA_Kamil_HELLO_15_12"
"Romulus","Also ich zum Beispiel.                                                                                                                     ","DIA_Kamil_HELLO_15_13"
"Kamil","","Das ist großartig. Aber zurück zu dem Grund, warum ich hoffe zu entkommen.                                                                                                                     ","DIA_Kamil_HELLO_03_14"
"Kamil","","In dem Dorf, in dem ich lebte, war ich mit einem Mädchen zusammen. Vielleicht wäre da noch mehr dran, wenn da nicht diese verdammten Wachen wären.                                                                                                                     ","DIA_Kamil_HELLO_03_15"
"Kamil","","Während wir zusammen waren, begannen uns Geräusche und Schreie zu erreichen. Die Wachen fingen an, an unsere Tür zu hämmern.                                                                                                                     ","DIA_Kamil_HELLO_03_16"
"Kamil","","Wir wollten aus dem Fenster springen, aber wir würden ins Feuer fallen. Ich kam auf die Idee, mich in der Küche zu verstecken.                                                                                                                     ","DIA_Kamil_HELLO_03_17"
"Kamil","","Allerdings passte nur eine Person hinein, also versteckte ich Rebecca trotz ihres Widerstands dort.                                                                                                                     ","DIA_Kamil_HELLO_03_18"
"Kamil","","In diesem Moment brachen die Wachen die Tür auf und ich ergab mich in der Hoffnung, dass sie mich wenigstens nicht töten würden.                                                                                                                     ","DIA_Kamil_HELLO_03_19"
"Kamil","","Sie holten mich aus dem Haus und sie suchten nichts mehr darin. Rebekah könnte also am Leben sein. Deshalb will ich zurück.                                                                                                                     ","DIA_Kamil_HELLO_03_20"
"Romulus","Ja. Also hast du jetzt wahrscheinlich einen listigen Plan?                                                                                                                     ","DIA_Kamil_HELLO_15_21"
"Kamil","","Eine der Wachen, die nachts in den Slums patrouillieren, wird sicherlich die Flucht verhindern. Er lebt und patrouilliert über uns.                                                                                                                     ","DIA_Kamil_HELLO_03_22"
"Kamil","","Er muss eingeschläfert werden, mehr nicht! Ich möchte weglaufen, aber dich nicht in Schwierigkeiten bringen.                                                                                                                     ","DIA_Kamil_HELLO_03_23"
"Kamil","","Am besten bietest du ihm ein Bier mit einem Schlafmittel an.                                                                                                                     ","DIA_Kamil_HELLO_03_24"
"Kamil","","Wenn er sich nicht weigert, ist das nächste Element des Plans, das Boot zu stehlen. Und ich will dich hier auch nicht in Schwierigkeiten bringen.                                                                                                                     ","DIA_Kamil_HELLO_03_25"
"Kamil","","Daher ist es am besten, ein Boot von einem Fischer vom anderen Ende der Küste zu nehmen.                                                                                                                     ","DIA_Kamil_HELLO_03_26"
"Romulus","Weswegen?                                                                                                                     ","DIA_Kamil_HELLO_15_27"
"Kamil","","Er trinkt gern. Sobald die Wache schläft, beobachte den Fischer und warte, bis er zum Gasthaus geht.                                                                                                                     ","DIA_Kamil_HELLO_03_28"
"Kamil","","Dann komm mit dem Boot hierher.                                                                                                                     ","DIA_Kamil_HELLO_03_29"
"Kamil","","Und dann ist es bekannt. Ich bezweifle, dass dieser Fischer den Diebstahl glauben würde, sie würden eher glauben, dass er es versenkt hat, als er betrunken war. Und auf diese Weise wird nicht einmal nach dem Schuldigen gesucht.                                                                                                                     ","DIA_Kamil_HELLO_03_30"
"Romulus","Okay, also wann fangen wir an?                                                                                                                     ","DIA_Kamil_HELLO_15_31"
"Kamil","","So schnell wie möglich. Und denke daran, es dauert eine Nacht, um ein Boot zu stehlen.                                                                                                                     ","DIA_Kamil_HELLO_03_32"

"","","","DIA_Kamil_HELLO2"
"Romulus","Ich bin nun ein Gladiator.                                                                                                                     ","DIA_Kamil_HELLO2_15_01"

"","","","DIA_Kamil_BYE"
"Kamil","","Keine Zeit für lange Abschiede. Das Boot hält uns zwei nicht aus. Steige aus dem Boot, wenn du nicht alleine weglaufen willst.                                                                                                                     ","DIA_Kamil_BYE_03_01"
"Romulus","Nein, ich muss mich hier noch mit jemandem befassen.                                                                                                                     ","DIA_Kamil_BYE_15_02"
"Kamil","","Viel Glück mein Freund!                                                                                                                     ","DIA_Kamil_BYE_03_03"

"","","","DIA_Alchemik_KAMILBOAT"
"Romulus","Kannst du Schlaftabletten herstellen?                                                                                                                     ","DIA_Alchemik_KAMILBOAT_15_01"
"Alchemist","","Ja, aber ich brauche die richtigen Zutaten und die Bezahlung muss auch stimmen.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_03_02"
"Alchemist","","Will jemand nachts nicht schlafen?                                                                                                                     ","DIA_Alchemik_KAMILBOAT_03_03"
"Romulus","Ja, und gleichzeitig mag er Bier. Und was brauchst du, um eine solche Specialität herzustellen?                                                                                                                     ","DIA_Alchemik_KAMILBOAT_15_04"
"Alchemist","","Schwertlilie. Eine Pflanze, die unter Wasser lebt, reicht bis zur Hüfte.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_03_05"
"Romulus","Es wird mir schwer fallen, sie beim Tauchen von der größe einzuschätzen.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_15_06"
"Alchemist","","Es ist ziemlich groß, sieht aus wie ein Farn und enthält eine wunderschöne lila Blume.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_03_07"
"Alchemist","","Wasserströmungen können sie leicht aus dem Boden ziehen, sodass du sie höchstwahrscheinlich dort finden wirst, wo das Wasser steht. Vielleicht in einem Wrack?                                                                                                                     ","DIA_Alchemik_KAMILBOAT_03_08"
"Alchemist","","Also, bring eine Schwertlilie, Bier und 50 Goldstücke mit, und ich mache eine für dich.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_03_09"
"Romulus","Gut, ich werde eine Runde tauchen gehen.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_15_10"

"","","","DIA_Alchemik_KAMILBOAT_MUFFA"
"Romulus","Hier ist die Schwertlilie, Bier und 50 Gold.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_MUFFA_15_01"
"Alchemist","","Danke.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_MUFFA_03_02"
"Alchemist","","Hier, schon ist es fertig.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_MUFFA_03_03"
"Romulus","Aber wo hast du die Schwertlilie her?                                                                                                                     ","DIA_Alchemik_KAMILBOAT_MUFFA_15_04"
"Alchemist","","Du bist nicht der Erste, der eine Wache ausschalten will.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_MUFFA_03_05"
"Alchemist","","Ich habe ein Schlafbier gemacht, während du weg warst.                                                                                                                     ","DIA_Alchemik_KAMILBOAT_MUFFA_03_06"
"Romulus","Wie auch immer, danke für deine Hilfe…                                                                                                                     ","DIA_Alchemik_KAMILBOAT_MUFFA_15_07"

"","","","DIA_Nocnik_KAMILBOAT"
"Night guard","","Was machst du hier?                                                                                                                     ","DIA_Nocnik_KAMILBOAT_03_01"
"Romulus","Entschuldige die Störung. Vielleicht ein Bier als Entschuldigung?                                                                                                                     ","DIA_Nocnik_KAMILBOAT_15_02"
"Night guard","","Ich muss jede Nacht von den Slums aus auf das Gasthaus starren. (gierig) Gib her!!                                                                                                                     ","DIA_Nocnik_KAMILBOAT_03_03"

"","","","DIA_Rybak_MYBOAT"
"Fisherman","","Versuche nicht einmal, mein Boot zu stehlen!                                                                                                                     ","DIA_Rybak_MYBOAT_03_01"
"Romulus","Das würde ich niemals tun.                                                                                                                     ","DIA_Rybak_MYBOAT_15_02"
"Fisherman","","Dann runter vom Pier, du hast hier nichts zu suchen!                                                                                                                     ","DIA_Rybak_MYBOAT_03_03"

"","","","DIA_Rybak_WHEREMYBOAT"
"Fisherman","","Jemand hat mein Boot gestohlen. Weißt du etwas darüber?                                                                                                                     ","DIA_Rybak_WHEREMYBOAT_03_01"
"Romulus","Gestohlen? Warst es nicht du, der kürzlich das Boot beim Poker verwettet hatte?                                                                                                                     ","DIA_Rybak_WHEREMYBOAT_15_02"
"Fisherman","","Äh.. Dieser Alkohol wird mich ruinieren. Wovon soll ich jetzt leben.                                                                                                                     ","DIA_Rybak_WHEREMYBOAT_03_03"

"","","","DIA_Recker_READ1"
"Recker","","Ja, ich habe diesen Kampf verloren.                                                                                                                     ","DIA_Recker_READ1_03_01"
"Recker","","Ich wurde gefangen genommen und ein riesiges Lösegeld wurde für mich gefordert.                                                                                                                     ","DIA_Recker_READ1_03_02"
"Recker","","Es war mein größter Misserfolg, ich habe viele gute Leute verloren und meine Autorität würde erschüttert.                                                                                                                     ","DIA_Recker_READ1_03_03"
"Recker","","Ich kam kürzlich zu meinen Erinnerungen an diesen Tag zurück, anscheinend habe ich vergessen, dieses Buch zu verstecken.                                                                                                                     ","DIA_Recker_READ1_03_04"
"Romulus","Mit wem hast du damals gekämpft?                                                                                                                     ","DIA_Recker_READ1_15_05"
"Recker","","Mit Barbaren. Wo genau sie herkamen, ist nicht bekannt, aber sie hatten eine Absicht - unseren Kontinent erobern.                                                                                                                     ","DIA_Recker_READ1_03_06"
"Recker","","Sie brannten das Dorf Arris und die umliegenden Siedlungen nieder.                                                                                                                     ","DIA_Recker_READ1_03_07"
"Recker","","Wir haben sie in der Meerenge gefangen, die das Arres-Tal mit dem Rest des Kontinents verbindet.                                                                                                                     ","DIA_Recker_READ1_03_08"
"Recker","","Dort fand die Schlacht statt.                                                                                                                     ","DIA_Recker_READ1_03_09"
"Recker","","Ich möchte nicht darauf zurückkommen, ich bin mir sicher, dass dieses Szenario nicht noch einmal passieren wird, wenn man auf diese verdammten Banditen marschiert.                                                                                                                     ","DIA_Recker_READ1_03_10"
"Recker","","Genug Erinnerungen Gladiator, raus aus meinem Zelt!                                                                                                                     ","DIA_Recker_READ1_03_11"

"","","","DIA_Zwiadowca_HELLO1"
"Scout","","Sei vorsichtig, komm nicht näher.                                                                                                                     ","DIA_Zwiadowca_HELLO1_03_01"
"Romulus","Wie ist die Situation?                                                                                                                     ","DIA_Zwiadowca_HELLO1_15_02"
"Scout","","Sie erwarten uns nicht, Regen und Nebel verschaffen uns einen großen Vorteil.                                                                                                                     ","DIA_Zwiadowca_HELLO1_03_03"
"Scout","","Sie sind Zahlenmäßig größer als wir, aber dafür sind wir wesentlich Stärker.                                                                                                                     ","DIA_Zwiadowca_HELLO1_03_04"
"Romulus","Wir sind also bereit, ich sage Recker Bescheid.                                                                                                                     ","DIA_Zwiadowca_HELLO1_15_05"
"Scout","","Ich komme mit dir zurück.                                                                                                                     ","DIA_Zwiadowca_HELLO1_03_06"

"","","","DIA_Zwiadowca_THANKS"
"Scout","","Danke, ich weiß das wirklich zu schätzen.                                                                                                                     ","DIA_Zwiadowca_THANKS_03_01"
"Romulus","Bleib nah bei mir und du wirst nicht sterben.                                                                                                                     ","DIA_Zwiadowca_THANKS_15_02"
"Scout","","Ja, Sir!                                                                                                                     ","DIA_Zwiadowca_THANKS_03_03"

"","","","DIA_Zwiadowca_AFTERFIGHT"
"Scout","","Dieser Kampf hat mein Leben verändert!                                                                                                                     ","DIA_Zwiadowca_AFTERFIGHT_03_01"
"Romulus","Ja, es ist gut, dass du bei mir geblieben bist.                                                                                                                     ","DIA_Zwiadowca_AFTERFIGHT_15_02"
"Scout","","Von nun an schickt mich der Kommandant zum Auskundschaften auch hinter die feindlichen Linien!                                                                                                                     ","DIA_Zwiadowca_AFTERFIGHT_03_03"
"Scout","","Leider habe ich nichts zu verdanken. Ich trage fast nichts, um schneller zu laufen.                                                                                                                     ","DIA_Zwiadowca_AFTERFIGHT_03_04"
"Romulus","Ja. Und lass dich nicht töten!                                                                                                                     ","DIA_Zwiadowca_AFTERFIGHT_15_05"

"","","","DIA_JUSTIN_HELLO1"
"Justin","","Endlich treffe ich dich, Kaly hat mir ein bisschen über dich erzählt!                                                                                                                     ","DIA_JUSTIN_HELLO1_03_01"
"Justin","","Ich bin Justin, ein Deserteur.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_02"
"Romulus","Deserteur sagst du?                                                                                                                     ","DIA_JUSTIN_HELLO1_15_03"
"Justin","","Ja, ich habe nicht die Absicht, unter diesem Rezenhart weiter in der Armee zu dienen.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_04"
"Justin","","Ich weigerte mich, eines der Dörfer niederzubrennen, die sich dem derzeitigen Herrscher widersetzten.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_05"
"Justin","","Es war ein wunderschönes Dorf. Der König hat befohlen, sein eigenes Dorf niederzubrennen und die Bewohner abzuschlachten! In welchem Königreich passiert so etwas?!                                                                                                                     ","DIA_JUSTIN_HELLO1_03_06"
"Justin","","Deshalb habe ich die Armee verlassen.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_07"
"Justin","","Da sitzen Hergan und Elines, meine Freunde, die mit mir gegangen sind.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_08"
"Justin","","Nun zu dir. Ich soll dir sagen um was es geht oder?                                                                                                                     ","DIA_JUSTIN_HELLO1_03_09"
"Romulus","Ja, dafür bin ich hergekommen.                                                                                                                     ","DIA_JUSTIN_HELLO1_15_10"
"Justin","","Kaly ist so ein stinkender Faulpelz, er will dir nicht einmal unseren Plan verraten…                                                                                                                     ","DIA_JUSTIN_HELLO1_03_11"
"Justin","","Halt die Klappe, hahaha!                                                                                                                     ","DIA_JUSTIN_HELLO1_03_12"
"Justin","","In Ordnung, Romulus.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_13"
"Justin","","Wie du wahrscheinlich weißt, haben diese verdammten Banditen einen Brief von Preston, dem Rebellenchef, abgefangen.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_14"
"Romulus","Ja, das weiß ich.                                                                                                                     ","DIA_JUSTIN_HELLO1_15_15"
"Justin","","Wir müssen ihn zurückholen.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_16"
"Justin","","Wir werden nachts lautlos angreifen.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_17"
"Justin","","Sprich noch ein bisschen mit den Jungs, dann ruh dich aus. Wir greifen morgen an.                                                                                                                     ","DIA_JUSTIN_HELLO1_03_21"
"Romulus","Alles klar.                                                                                                                     ","DIA_JUSTIN_HELLO1_15_22"

"","","","DIA_Justin_ATAKUJEMY"
"Justin","","Hast du dich gut ausgeruht?                                                                                                                     ","DIA_Justin_ATAKUJEMY_03_01"
"Romulus","Natürlich.                                                                                                                     ","DIA_Justin_ATAKUJEMY_15_02"
"Justin","","Dann los, meine Herren!                                                                                                                     ","DIA_Justin_ATAKUJEMY_03_03"

"","","","DIA_Justin_COJEST"
"Justin","","Was ist…                                                                                                                     ","DIA_Justin_COJEST_03_01"
"Justin","","Ein Toter Bandit?                                                                                                                     ","DIA_Justin_COJEST_03_02"
"Justin","","Irgendetwas stimmt hier nicht, ich sehe niemanden im Lager.                                                                                                                     ","DIA_Justin_COJEST_03_03"
"Romulus","Irgendeine Ahnung, was passiert sein könnte?                                                                                                                     ","DIA_Justin_COJEST_15_04"
"Justin","","Ich hoffe, Tamerons Männer sind uns nicht zuvorgekommen. Wir gehen hinein.                                                                                                                     ","DIA_Justin_COJEST_03_05"

"","","","DIA_Justin_COJEST2"
"Justin","","Scheiße, das war ein Hinterhalt!                                                                                                                     ","DIA_Justin_COJEST2_03_01"
"Justin","","Die haben sich in den Zelten und Büschen versteckt. Damit habe ich nicht gerechnet.                                                                                                                     ","DIA_Justin_COJEST2_03_02"
"Romulus","Das Wichtigste ist, dass es funktioniert hat.                                                                                                                     ","DIA_Justin_COJEST2_15_03"
"Justin","","Hast du die Nachricht von Preston?                                                                                                                     ","DIA_Justin_COJEST2_03_04"
"Romulus","Ja.                                                                                                                     ","DIA_Justin_COJEST2_15_05"
"Justin","","Sprich dann mit Kaly, wir sichern das Gebiet.                                                                                                                     ","DIA_Justin_COJEST2_03_06"

"","","","DIA_Hergan_HELLO1"
"Hergan","","Hoho! Champion der Arenen, mein Respekt!                                                                                                                     ","DIA_Hergan_HELLO1_03_01"
"Hergan","","Ich bin Hergan, ein Deserteur.                                                                                                                     ","DIA_Hergan_HELLO1_03_02"
"Romulus","Hallo, schön dich kennenzulernen.                                                                                                                     ","DIA_Hergan_HELLO1_15_03"
"Hergan","","Wie ist die Stimmung vor dem Angriff auf die Banditen?                                                                                                                     ","DIA_Hergan_HELLO1_03_04"
"Romulus","Ganz okay, aber ich würde das lieber hinter mich bringen.                                                                                                                     ","DIA_Hergan_HELLO1_15_05"
"Hergan","","Ich auch, und deshalb freue ich mich auf morgen.                                                                                                                     ","DIA_Hergan_HELLO1_03_06"
"Hergan","","Lass mir dir einen Rat geben, dieses Lager liegt seltsamerweise auf einem Hügel.                                                                                                                     ","DIA_Hergan_HELLO1_03_07"
"Hergan","","Wenn du dich vor den Pfeilen eines Bogens verstecken willst, verstecke dich auf der gegenüberliegenden Seite des Hügels, wo der Bogenschütze steht.                                                                                                                     ","DIA_Hergan_HELLO1_03_08"
"Romulus","Das werde ich mir merken, danke!                                                                                                                     ","DIA_Hergan_HELLO1_15_09"

"","","","DIA_ELINES_HELLO1"
"Elines","","Hey! Gladiator!                                                                                                                     ","DIA_ELINES_HELLO1_03_01"
"Romulus","Ja?                                                                                                                     ","DIA_ELINES_HELLO1_15_02"
"Elines","","Ich bin Elis. Wie wäre es mit ein wenig Übung vor morgen?                                                                                                                     ","DIA_ELINES_HELLO1_03_03"
"Romulus","Und was für eine Übung?                                                                                                                     ","DIA_ELINES_HELLO1_15_04"
"Elines","","Ein kleines Duell, was sagst du?                                                                                                                     ","DIA_ELINES_HELLO1_03_05"
"Elines","","Ich würde dich und mich gerne testen, weißt du.                                                                                                                     ","DIA_ELINES_HELLO1_03_06"

"","","","DIA_ELINES_HELLO1_A1"
"Romulus","Warum nicht, komm schon.                                                                                                                     ","DIA_ELINES_HELLO1_A1_15_01"
"Elines","","Dann los, zieh deine Waffe!                                                                                                                     ","DIA_ELINES_HELLO1_A1_03_02"

"","","","DIA_ELINES_HELLO1_A2"
"Romulus","Sparen wir unsere Kräfte.                                                                                                                     ","DIA_ELINES_HELLO1_A2_15_01"
"Romulus","Morgen ist ein wichtiger Tag, riskieren wir keine Verletzung.                                                                                                                     ","DIA_ELINES_HELLO1_A2_15_02"
"Elines","","Okay, du hast Recht.                                                                                                                     ","DIA_ELINES_HELLO1_A2_03_03"

"","","","DIA_KalyHunt_HELLO1"
"Kaly","","Okay, Zeit, ein bisschen zu jagen.                                                                                                                     ","DIA_KalyHunt_HELLO1_03_01"
"Romulus","Du hast mich nicht ohne Grund auf die Jagd gezerrt. Willst du mir etwas sagen?                                                                                                                     ","DIA_KalyHunt_HELLO1_15_02"
"Kaly","","Folge mir erst einmal, dann reden wir.                                                                                                                     ","DIA_KalyHunt_HELLO1_03_03"

"","","","DIA_KalyHunt_HELLO2"
"Kaly","","Das waren ziemlich viele, aber jetzt zum Punkt.                                                                                                                     ","DIA_KalyHunt_HELLO2_03_01"
"Kaly","","Ich wollte dir ein bisschen über die aktuelle Situation im Königreich erzählen.                                                                                                                     ","DIA_KalyHunt_HELLO2_03_02"
"Kaly","","Es wird immer schlimmer.                                                                                                                     ","DIA_KalyHunt_HELLO2_03_03"
"Kaly","","Die Wirtschaft kann nicht auf der Organisation von Kämpfen in Arenen basieren.                                                                                                                     ","DIA_KalyHunt_HELLO2_03_04"
"Kaly","","Du kannst beim Wetten Geld gewinnen, aber das meiste davon geht an die Besitzer der Arenen. Und schließlich zum König.                                                                                                                     ","DIA_KalyHunt_HELLO2_03_05"
"Kaly","","Zuschauer verlieren in der Regel ein Vermögen bei Turnieren. Was bleibt ihnen dann? Sie verhungern, und wenn sie ihre Steuern nicht zahlen, landen sie selbst in der Arena.                                                                                                                     ","DIA_KalyHunt_HELLO2_03_06"
"Kaly","","Oder sie werden Banditen. Dem König ist es egal, solange es ihn nicht bedroht. Er hat seine Wache.                                                                                                                     ","DIA_KalyHunt_HELLO2_03_07"
"Kaly","","Unser Königreich wird zur leichten Beute für benachbarte Königreiche. Das muss ein Ende haben.                                                                                                                     ","DIA_KalyHunt_HELLO2_03_08"
"Romulus","Du meinste in den Arenen Champion zu werden, und dann den König zu töten, reicht nicht aus?                                                                                                                     ","DIA_KalyHunt_HELLO2_15_09"
